AD_Org_ID[Name],C_Country_ID[Name],C_Region_ID[Name],Name,IsActive,Postal,AreaCode,Locode,Coordinates
,,,ULEYBURY,Y,5114,,,
,,,YATTALUNGA,Y,5114,,,
,,,KUDLA,Y,5115,,,
,,,MUNNO PARA,Y,5115,,,
,,,MUNNO PARA DOWNS,Y,5115,,,
,,,MUNNO PARA WEST,Y,5115,,,
,,,EVANSTON,Y,5116,,,
,,,EVANSTON GARDENS,Y,5116,,,
,,,EVANSTON PARK,Y,5116,,,
,,,EVANSTON SOUTH,Y,5116,,,
,,,HILLIER,Y,5116,,,
,,,ANGLE VALE,Y,5117,,,
,,,BIBARINGA,Y,5118,,,
,,,BUCHFELDE,Y,5118,,,
,,,CONCORDIA,Y,5118,,,
,,,GAWLER,Y,5118,,,
,,,GAWLER BELT,Y,5118,,,
,,,GAWLER EAST,Y,5118,,,
,,,GAWLER RIVER,Y,5118,,,
,,,GAWLER SOUTH,Y,5118,,,
,,,GAWLER WEST,Y,5118,,,
,,,HEWETT,Y,5118,,,
,,,KALBEEBA,Y,5118,,,
,,,KANGAROO FLAT,Y,5118,,,
,,,KINGSFORD,Y,5118,,,
,,,REID,Y,5118,,,
,,,WARD BELT,Y,5118,,,
,,,WILLASTON,Y,5118,,,
,,,BUCKLAND PARK,Y,5120,,,
,,,RIVERLEA PARK,Y,5120,,,
,,,VIRGINIA,Y,5120,,,
,,,EYRE,Y,5121,,,
,,,MACDONALD PARK,Y,5121,,,
,,,PENFIELD,Y,5121,,,
,,,PENFIELD GARDENS,Y,5121,,,
,,,GOLDEN GROVE,Y,5125,,,
,,,GOLDEN GROVE VILLAGE,Y,5125,,,
,,,GREENWITH,Y,5125,,,
,,,FAIRVIEW PARK,Y,5126,,,
,,,SURREY DOWNS,Y,5126,,,
,,,YATALA VALE,Y,5126,,,
,,,WYNN VALE,Y,5127,,,
,,,HOUGHTON,Y,5131,,,
,,,LOWER HERMITAGE,Y,5131,,,
,,,UPPER HERMITAGE,Y,5131,,,
,,,PARACOMBE,Y,5132,,,
,,,INGLEWOOD,Y,5133,,,
,,,CHERRYVILLE,Y,5134,,,
,,,MONTACUTE,Y,5134,,,
,,,NORTON SUMMIT,Y,5136,,,
,,,ASHTON,Y,5137,,,
,,,MARBLE HILL,Y,5137,,,
,,,BASKET RANGE,Y,5138,,,
,,,FOREST RANGE,Y,5139,,,
,,,GREENHILL,Y,5140,,,
,,,HORSNELL GULLY,Y,5141,,,
,,,SUMMERTOWN,Y,5141,,,
,,,URAIDLA,Y,5142,,,
,,,CAREY GULLY,Y,5144,,,
,,,EAGLE ON THE HILL,Y,5150,,,
