AD_Org_ID[Name],C_Country_ID[Name],C_Region_ID[Name],Name,IsActive,Postal,AreaCode,Locode,Coordinates
,,,ROCKLEA DC,Y,4106,,,
,,,SALISBURY,Y,4107,,,
,,,SALISBURY EAST,Y,4107,,,
,,,ARCHERFIELD,Y,4108,,,
,,,ARCHERFIELD BC,Y,4108,,,
,,,COOPERS PLAINS,Y,4108,,,
,,,ALTANDI,Y,4109,,,
,,,BANOON,Y,4109,,,
,,,MACGREGOR,Y,4109,,,
,,,ROBERTSON,Y,4109,,,
,,,SUNNYBANK,Y,4109,,,
,,,SUNNYBANK HILLS,Y,4109,,,
,,,SUNNYBANK SOUTH,Y,4109,,,
,,,ACACIA RIDGE,Y,4110,,,
,,,ACACIA RIDGE BC,Y,4110,,,
,,,ACACIA RIDGE DC,Y,4110,,,
,,,HEATHWOOD,Y,4110,,,
,,,HEATHWOOD DF,Y,4110,,,
,,,LARAPINTA,Y,4110,,,
,,,PALLARA,Y,4110,,,
,,,WILLAWONG,Y,4110,,,
,,,GRIFFITH UNIVERSITY,Y,4111,,,
,,,NATHAN,Y,4111,,,
,,,KURABY,Y,4112,,,
,,,EIGHT MILE PLAINS,Y,4113,,,
,,,FRUITGROVE,Y,4113,,,
,,,RUNCORN,Y,4113,,,
,,,KINGSTON,Y,4114,,,
,,,LOGAN CENTRAL,Y,4114,,,
,,,LOGAN CITY BC,Y,4114,,,
,,,LOGAN CITY DC,Y,4114,,,
,,,TRINDER PARK,Y,4114,,,
,,,WOODRIDGE,Y,4114,,,
,,,WOODRIDGE EAST,Y,4114,,,
,,,ALGESTER,Y,4115,,,
,,,PARKINSON,Y,4115,,,
,,,CALAMVALE,Y,4116,,,
,,,DREWVALE,Y,4116,,,
,,,STRETTON,Y,4116,,,
,,,BERRINBA,Y,4117,,,
,,,KARAWATHA,Y,4117,,,
,,,BROWNS PLAINS,Y,4118,,,
,,,BROWNS PLAINS BC,Y,4118,,,
,,,BROWNSLEIGH,Y,4118,,,
,,,FORESTDALE,Y,4118,,,
,,,HERITAGE PARK,Y,4118,,,
,,,HILLCREST,Y,4118,,,
,,,REGENTS PARK,Y,4118,,,
,,,UNDERWOOD,Y,4119,,,
,,,GREENSLOPES,Y,4120,,,
,,,LORETO HILL,Y,4120,,,
,,,STONES CORNER,Y,4120,,,
,,,EKIBIN,Y,4121,,,
,,,HOLLAND PARK,Y,4121,,,
,,,HOLLAND PARK EAST,Y,4121,,,
,,,HOLLAND PARK WEST,Y,4121,,,
,,,MOUNT THOMPSON,Y,4121,,,
,,,TARRAGINDI,Y,4121,,,
,,,WELLERS HILL,Y,4121,,,
,,,MANSFIELD,Y,4122,,,
,,,MANSFIELD BC,Y,4122,,,
,,,MANSFIELD DC,Y,4122,,,
,,,MOUNT GRAVATT,Y,4122,,,
,,,MOUNT GRAVATT EAST,Y,4122,,,
,,,UPPER MOUNT GRAVATT,Y,4122,,,
,,,UPPER MOUNT GRAVATT BC,Y,4122,,,
,,,WISHART,Y,4122,,,
,,,PRIESTS GULLY,Y,4123,,,
,,,ROCHEDALE,Y,4123,,,
,,,ROCHEDALE SOUTH,Y,4123,,,
,,,BORONIA HEIGHTS,Y,4124,,,
,,,GREENBANK,Y,4124,,,
,,,LYONS,Y,4124,,,
,,,NEW BEITH,Y,4124,,,
,,,SILVERBARK RIDGE,Y,4124,,,
,,,MUNRUBEN,Y,4125,,,
,,,PARK RIDGE,Y,4125,,,
,,,PARK RIDGE SOUTH,Y,4125,,,
,,,CHATSWOOD HILLS,Y,4127,,,
,,,DAISY HILL,Y,4127,,,
,,,PRIESTDALE,Y,4127,,,
,,,SLACKS CREEK,Y,4127,,,
,,,SPRINGWOOD,Y,4127,,,
,,,SPRINGWOOD BC,Y,4127,,,
,,,KIMBERLEY PARK,Y,4128,,,
,,,LOGAN HYPERDOME BC,Y,4128,,,
,,,SHAILER PARK,Y,4128,,,
,,,TANAH MERAH,Y,4128,,,
,,,LOGANDALE,Y,4129,,,
,,,LOGANHOLME,Y,4129,,,
,,,LOGANHOLME BC,Y,4129,,,
,,,LOGANHOLME DC,Y,4129,,,
,,,CARBROOK,Y,4130,,,
,,,CORNUBIA,Y,4130,,,
,,,LOGANLEA,Y,4131,,,
,,,MEADOWBROOK,Y,4131,,,
,,,CRESTMEAD,Y,4132,,,
,,,CRESTMEAD DC,Y,4132,,,
,,,MARSDEN,Y,4132,,,
,,,MARSDEN POSTAL DEPOT,Y,4132,,,
,,,CHAMBERS FLAT,Y,4133,,,
,,,LOGAN RESERVE,Y,4133,,,
,,,WATERFORD,Y,4133,,,
,,,WATERFORD WEST,Y,4133,,,
,,,COORPAROO,Y,4151,,,
,,,COORPAROO BC,Y,4151,,,
,,,COORPAROO DC,Y,4151,,,
,,,CAMP HILL,Y,4152,,,
,,,CARINA,Y,4152,,,
,,,CARINA HEIGHTS,Y,4152,,,
,,,CARINA NORTH,Y,4152,,,
,,,CARINDALE,Y,4152,,,
,,,WHITES HILL,Y,4152,,,
,,,BELMONT,Y,4153,,,
,,,BELMONT HEIGHTS,Y,4153,,,
,,,GUMDALE,Y,4154,,,
,,,RANSOME,Y,4154,,,
,,,WAKERLEY,Y,4154,,,
,,,CHANDLER,Y,4155,,,
,,,BURBANK,Y,4156,,,
,,,MACKENZIE,Y,4156,,,
,,,CAPALABA,Y,4157,,,
,,,CAPALABA BC,Y,4157,,,
,,,CAPALABA DC,Y,4157,,,
,,,CAPALABA WEST,Y,4157,,,
,,,SHELDON,Y,4157,,,
,,,THORNESIDE,Y,4158,,,
,,,BIRKDALE,Y,4159,,,
,,,EROBIN,Y,4160,,,
,,,ORMISTON,Y,4160,,,
,,,WELLINGTON POINT,Y,4160,,,
,,,ALEXANDRA HILLS,Y,4161,,,
,,,CLEVELAND,Y,4163,,,
,,,CLEVELAND DC,Y,4163,,,
,,,PINKLANDS,Y,4164,,,
,,,THORNLANDS,Y,4164,,,
,,,MOUNT COTTON,Y,4165,,,
,,,POINT HALLORAN,Y,4165,,,
,,,POINT TALBURPIN,Y,4165,,,
,,,REDLAND BAY,Y,4165,,,
,,,VICTORIA POINT,Y,4165,,,
,,,VICTORIA POINT WEST,Y,4165,,,
,,,EAST BRISBANE,Y,4169,,,
,,,KANGAROO POINT,Y,4169,,,
,,,STANLEY BRIDGE,Y,4169,,,
,,,CANNON HILL,Y,4170,,,
,,,COLMSLIE,Y,4170,,,
,,,MORNINGSIDE,Y,4170,,,
,,,NORMAN PARK,Y,4170,,,
,,,SEVEN HILLS,Y,4170,,,
,,,BALMORAL,Y,4171,,,
,,,BULIMBA,Y,4171,,,
,,,GALLOWAYS HILL,Y,4171,,,
,,,HAWTHORNE,Y,4171,,,
,,,MURARRIE,Y,4172,,,
,,,TINGALPA,Y,4173,,,
,,,TINGALPA BC,Y,4173,,,
,,,TINGALPA DC,Y,4173,,,
,,,DOBOY,Y,4174,,,
,,,HEMMANT,Y,4174,,,
,,,LINDUM,Y,4178,,,
,,,LYTTON,Y,4178,,,
,,,PORT OF BRISBANE,Y,4178,,,
,,,WYNNUM,Y,4178,,,
,,,WYNNUM CENTRAL,Y,4178,,,
,,,WYNNUM NORTH,Y,4178,,,
,,,WYNNUM PLAZA,Y,4178,,,
,,,WYNNUM WEST,Y,4178,,,
,,,LOTA,Y,4179,,,
,,,MANLY,Y,4179,,,
,,,MANLY WEST,Y,4179,,,
,,,AMITY,Y,4183,,,
,,,AMITY POINT,Y,4183,,,
,,,DUNWICH,Y,4183,,,
,,,NORTH STRADBROKE ISLAND,Y,4183,,,
,,,POINT LOOKOUT,Y,4183,,,
,,,COOCHIEMUDLO ISLAND,Y,4184,,,
,,,KARRAGARRA ISLAND,Y,4184,,,
,,,LAMB ISLAND,Y,4184,,,
,,,MACLEAY ISLAND,Y,4184,,,
,,,PEEL ISLAND,Y,4184,,,
,,,PERULPA ISLAND,Y,4184,,,
,,,RUSSELL ISLAND,Y,4184,,,
,,,BETHANIA,Y,4205,,,
,,,ALBERTON,Y,4207,,,
,,,BAHRS SCRUB,Y,4207,,,
,,,BANNOCKBURN,Y,4207,,,
,,,BEENLEIGH,Y,4207,,,
,,,BELIVAH,Y,4207,,,
,,,BUCCAN,Y,4207,,,
,,,CABBAGE TREE POINT,Y,4207,,,
,,,CEDAR CREEK,Y,4207,,,
,,,EAGLEBY,Y,4207,,,
,,,EDENS LANDING,Y,4207,,,
,,,HOLMVIEW,Y,4207,,,
,,,KAIRABAH,Y,4207,,,
,,,LOGAN VILLAGE,Y,4207,,,
,,,LUSCOMBE,Y,4207,,,
,,,MOUNT WARREN PARK,Y,4207,,,
,,,STAPYLTON,Y,4207,,,
,,,STEIGLITZ,Y,4207,,,
,,,WINDAROO,Y,4207,,,
,,,WOLFFDENE,Y,4207,,,
,,,WOONGOOLBA,Y,4207,,,
,,,YARRABILBA,Y,4207,,,
,,,YATALA,Y,4207,,,
,,,YATALA DC,Y,4207,,,
,,,YELLOW WOOD,Y,4207,,,
,,,BURNSIDE,Y,4208,,,
,,,GILBERTON,Y,4208,,,
,,,HALFWAY CREEK,Y,4208,,,
,,,JACOBS WELL,Y,4208,,,
,,,KINGSHOLME,Y,4208,,,
,,,NORWELL,Y,4208,,,
,,,ORMEAU,Y,4208,,,
,,,ORMEAU HILLS,Y,4208,,,
,,,CANOWINDRA,Y,4209,,,
,,,COOMERA,Y,4209,,,
,,,PIMPAMA,Y,4209,,,
,,,UPPER COOMERA,Y,4209,,,
,,,WILLOW VALE,Y,4209,,,
,,,GUANABA,Y,4210,,,
,,,MAUDSLAND,Y,4210,,,
,,,OXENFORD,Y,4210,,,
,,,STUDIO VILLAGE,Y,4210,,,
,,,WONGAWALLAN,Y,4210,,,
,,,ADVANCETOWN,Y,4211,,,
